,subject,set,day,task,trainingtype,order,Subject2,Session,Group,Block,BlockList,trial,TrialList1,TrialList1.Cycle,TrialList1.Sample,Bloc,TypeLetter1,Training,InputVis1,accuracy,RT
10531,22,A,2,visualrecognition,AV,2,22.0,2.0,4.0,1.0,1.0,64.0,24.0,2.0,64.0,1.0,new,AVSW_Build_up,L4_RD_big.png,1.0,728.0
10730,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,1.0,17.0,1.0,1.0,1.0,UpDown,AV,L6_LD_big.png,1.0,969.0
10731,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,2.0,28.0,1.0,2.0,1.0,New,AV,L8_RD_big.png,1.0,1587.0
10732,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,3.0,10.0,1.0,3.0,1.0,New,AV,L7_LU_big.png,1.0,672.0
10733,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,4.0,25.0,1.0,4.0,1.0,New,AV,L7_RU_big.png,1.0,525.0
10734,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,5.0,24.0,1.0,5.0,1.0,New,AV,L7_RU.png,1.0,533.0
10735,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,6.0,27.0,1.0,6.0,1.0,New,AV,L8_LU.png,1.0,650.0
10736,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,7.0,16.0,1.0,7.0,1.0,New,AV,L5_RU_big.png,1.0,649.0
10737,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,8.0,30.0,1.0,8.0,1.0,New,AV,L8_LD_big.png,1.0,665.0
10738,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,9.0,21.0,1.0,9.0,1.0,New,AV,L6_RU.png,1.0,481.0
10739,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,10.0,7.0,1.0,10.0,1.0,UpDown,AV,L5_LU.png,1.0,669.0
10740,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,11.0,31.0,1.0,11.0,1.0,New,AV,L8_LU_big.png,1.0,485.0
10741,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,12.0,14.0,1.0,12.0,1.0,LeftRight,AV,L5_RD_big.png,1.0,1233.0
10742,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,13.0,9.0,1.0,13.0,1.0,New,AV,L7_LU.png,1.0,1016.0
10743,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,14.0,11.0,1.0,14.0,1.0,New,AV,L7_RD.png,1.0,1067.0
10744,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,15.0,26.0,1.0,15.0,1.0,New,AV,L8_LD.png,1.0,540.0
10745,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,16.0,20.0,1.0,16.0,1.0,New,AV,L6_RD_big.png,1.0,835.0
10746,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,17.0,32.0,1.0,17.0,1.0,New,AV,L8_RU_big.png,1.0,604.0
10747,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,18.0,22.0,1.0,18.0,1.0,New,AV,L6_RU_big.png,1.0,1086.0
10748,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,19.0,4.0,1.0,19.0,1.0,UpDown,AV,L6_LU.png,1.0,823.0
10749,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,20.0,19.0,1.0,20.0,1.0,New,AV,L6_RD.png,1.0,854.0
10750,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,21.0,23.0,1.0,21.0,1.0,control,AV,L7_LD_big.png,1.0,1529.0
10751,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,22.0,29.0,1.0,22.0,1.0,New,AV,L8_RU.png,1.0,606.0
10752,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,23.0,2.0,1.0,23.0,1.0,LeftRight,AV,L5_LD.png,1.0,892.0
10753,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,24.0,18.0,1.0,24.0,1.0,UpDown,AV,L6_LU_big.png,1.0,715.0
10754,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,25.0,5.0,1.0,25.0,1.0,control,AV,L7_LD.png,1.0,1181.0
10755,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,26.0,1.0,1.0,26.0,1.0,LeftRight,AV,L5_RD.png,1.0,636.0
10756,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,27.0,8.0,1.0,27.0,1.0,UpDown,AV,L5_RU.png,1.0,1235.0
10757,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,28.0,13.0,1.0,28.0,1.0,LeftRight,AV,L5_LD_big.png,1.0,643.0
10758,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,29.0,3.0,1.0,29.0,1.0,UpDown,AV,L6_LD.png,1.0,584.0
10759,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,30.0,12.0,1.0,30.0,1.0,New,AV,L7_RD_big.png,1.0,1263.0
10760,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,31.0,6.0,1.0,31.0,1.0,control,AV,L8_RD.png,1.0,743.0
10761,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,32.0,15.0,1.0,32.0,1.0,New,AV,L5_LU_big.png,1.0,756.0
10762,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,33.0,10.0,2.0,33.0,1.0,New,AV,L7_LU_big.png,1.0,596.0
10763,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,34.0,27.0,2.0,34.0,1.0,New,AV,L8_LU.png,1.0,523.0
10764,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,35.0,31.0,2.0,35.0,1.0,New,AV,L8_LU_big.png,1.0,568.0
10765,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,36.0,19.0,2.0,36.0,1.0,New,AV,L6_RD.png,1.0,748.0
10766,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,37.0,8.0,2.0,37.0,1.0,UpDown,AV,L5_RU.png,1.0,307.0
10767,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,38.0,30.0,2.0,38.0,1.0,New,AV,L8_LD_big.png,1.0,535.0
10768,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,39.0,25.0,2.0,39.0,1.0,New,AV,L7_RU_big.png,1.0,655.0
10769,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,40.0,18.0,2.0,40.0,1.0,UpDown,AV,L6_LU_big.png,1.0,1459.0
10770,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,41.0,5.0,2.0,41.0,1.0,control,AV,L7_LD.png,1.0,1416.0
10771,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,42.0,4.0,2.0,42.0,1.0,UpDown,AV,L6_LU.png,1.0,700.0
10772,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,43.0,24.0,2.0,43.0,1.0,New,AV,L7_RU.png,1.0,558.0
10773,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,44.0,26.0,2.0,44.0,1.0,New,AV,L8_LD.png,1.0,1265.0
10774,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,45.0,13.0,2.0,45.0,1.0,LeftRight,AV,L5_LD_big.png,1.0,1061.0
10775,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,46.0,17.0,2.0,46.0,1.0,UpDown,AV,L6_LD_big.png,0.0,925.0
10776,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,47.0,20.0,2.0,47.0,1.0,New,AV,L6_RD_big.png,1.0,1078.0
10777,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,48.0,21.0,2.0,48.0,1.0,New,AV,L6_RU.png,1.0,1182.0
10778,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,49.0,14.0,2.0,49.0,1.0,LeftRight,AV,L5_RD_big.png,1.0,721.0
10779,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,50.0,3.0,2.0,50.0,1.0,UpDown,AV,L6_LD.png,1.0,592.0
10780,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,51.0,2.0,2.0,51.0,1.0,LeftRight,AV,L5_LD.png,1.0,695.0
10781,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,52.0,22.0,2.0,52.0,1.0,New,AV,L6_RU_big.png,1.0,625.0
10782,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,53.0,11.0,2.0,53.0,1.0,New,AV,L7_RD.png,1.0,872.0
10783,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,54.0,16.0,2.0,54.0,1.0,New,AV,L5_RU_big.png,1.0,720.0
10784,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,55.0,28.0,2.0,55.0,1.0,New,AV,L8_RD_big.png,1.0,1807.0
10785,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,56.0,7.0,2.0,56.0,1.0,UpDown,AV,L5_LU.png,1.0,680.0
10786,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,57.0,6.0,2.0,57.0,1.0,control,AV,L8_RD.png,1.0,892.0
10787,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,58.0,1.0,2.0,58.0,1.0,LeftRight,AV,L5_RD.png,1.0,998.0
10788,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,59.0,15.0,2.0,59.0,1.0,New,AV,L5_LU_big.png,1.0,1049.0
10789,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,60.0,12.0,2.0,60.0,1.0,New,AV,L7_RD_big.png,1.0,1136.0
10790,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,61.0,9.0,2.0,61.0,1.0,New,AV,L7_LU.png,1.0,660.0
10791,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,62.0,23.0,2.0,62.0,1.0,control,AV,L7_LD_big.png,1.0,805.0
10792,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,63.0,32.0,2.0,63.0,1.0,New,AV,L8_RU_big.png,1.0,604.0
10793,22,B,2,visualrecognition,BuildUP,3,22.0,2.0,4.0,1.0,1.0,64.0,29.0,2.0,64.0,1.0,New,AV,L8_RU.png,1.0,572.0
10794,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,LeftRight,AVSW_LowCogLoad,L9_LD_big.png,1.0,2295.0
10795,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,2.0,15.0,1.0,2.0,1.0,new,AVSW_LowCogLoad,L10_LU_big.png,0.0,933.0
10796,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,3.0,25.0,1.0,3.0,1.0,new,AVSW_LowCogLoad,L10_LD.png,1.0,813.0
10797,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,4.0,26.0,1.0,4.0,1.0,new,AVSW_LowCogLoad,L10_LU.png,0.0,874.0
10798,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,5.0,17.0,1.0,5.0,1.0,new,AVSW_LowCogLoad,L12_RU_big.png,1.0,720.0
10799,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,6.0,29.0,1.0,6.0,1.0,new,AVSW_LowCogLoad,L11_LU_big.png,1.0,595.0
10800,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,7.0,4.0,1.0,7.0,1.0,UpDown,AVSW_LowCogLoad,L10_RD.png,1.0,842.0
10801,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,8.0,3.0,1.0,8.0,1.0,UpDown,AVSW_LowCogLoad,L10_RU.png,1.0,1066.0
10802,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,9.0,20.0,1.0,9.0,1.0,new,AVSW_LowCogLoad,L9_LU_big.png,1.0,630.0
10803,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,10.0,27.0,1.0,10.0,1.0,new,AVSW_LowCogLoad,L11_LD.png,1.0,1054.0
10804,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,11.0,28.0,1.0,11.0,1.0,new,AVSW_LowCogLoad,L11_LU.png,1.0,583.0
10805,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,12.0,7.0,1.0,12.0,1.0,LeftRight,AVSW_LowCogLoad,L9_RD_big.png,1.0,684.0
10806,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,13.0,1.0,1.0,13.0,1.0,LeftRight,AVSW_LowCogLoad,L9_RD.png,1.0,715.0
10807,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,14.0,22.0,1.0,14.0,1.0,new,AVSW_LowCogLoad,L12_RU.png,1.0,633.0
10808,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,15.0,18.0,1.0,15.0,1.0,new,AVSW_LowCogLoad,L12_LU_big.png,1.0,964.0
10809,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,16.0,12.0,1.0,16.0,1.0,control,AVSW_LowCogLoad,L12_LD_big.png,0.0,599.0
10810,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,17.0,14.0,1.0,17.0,1.0,new,AVSW_LowCogLoad,L12_RD_big.png,1.0,933.0
10811,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,18.0,32.0,1.0,18.0,1.0,new,AVSW_LowCogLoad,L12_RD.png,1.0,634.0
10812,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,19.0,21.0,1.0,19.0,1.0,new,AVSW_LowCogLoad,L11_LD_big.png,1.0,921.0
10813,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,20.0,6.0,1.0,20.0,1.0,control,AVSW_LowCogLoad,L12_LD.png,1.0,586.0
10814,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,21.0,2.0,1.0,21.0,1.0,LeftRight,AVSW_LowCogLoad,L9_LD.png,1.0,752.0
10815,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,22.0,9.0,1.0,22.0,1.0,UpDown,AVSW_LowCogLoad,L10_RU_big.png,1.0,812.0
10816,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,23.0,10.0,1.0,23.0,1.0,UpDown,AVSW_LowCogLoad,L10_RD_big.png,1.0,813.0
10817,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,24.0,31.0,1.0,24.0,1.0,new,AVSW_LowCogLoad,L12_LU.png,1.0,780.0
10818,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,25.0,24.0,1.0,25.0,1.0,new,AVSW_LowCogLoad,L9_RU.png,1.0,1024.0
10819,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,26.0,19.0,1.0,26.0,1.0,new,AVSW_LowCogLoad,L9_RU_big.png,1.0,679.0
10820,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,27.0,13.0,1.0,27.0,1.0,new,AVSW_LowCogLoad,L11_RU_big.png,1.0,511.0
10821,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,28.0,5.0,1.0,28.0,1.0,control,AVSW_LowCogLoad,L11_RD.png,1.0,785.0
10822,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,29.0,11.0,1.0,29.0,1.0,control,AVSW_LowCogLoad,L11_RD_big.png,1.0,1133.0
10823,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,30.0,23.0,1.0,30.0,1.0,new,AVSW_LowCogLoad,L9_LU.png,1.0,748.0
10824,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,31.0,30.0,1.0,31.0,1.0,new,AVSW_LowCogLoad,L11_RU.png,1.0,542.0
10825,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,32.0,16.0,1.0,32.0,1.0,new,AVSW_LowCogLoad,L10_LD_big.png,1.0,1633.0
10826,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,33.0,17.0,2.0,33.0,1.0,new,AVSW_LowCogLoad,L12_RU_big.png,1.0,522.0
10827,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,34.0,32.0,2.0,34.0,1.0,new,AVSW_LowCogLoad,L12_RD.png,1.0,595.0
10828,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,35.0,22.0,2.0,35.0,1.0,new,AVSW_LowCogLoad,L12_RU.png,1.0,511.0
10829,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,36.0,31.0,2.0,36.0,1.0,new,AVSW_LowCogLoad,L12_LU.png,1.0,539.0
10830,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,37.0,1.0,2.0,37.0,1.0,LeftRight,AVSW_LowCogLoad,L9_RD.png,1.0,798.0
10831,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,38.0,30.0,2.0,38.0,1.0,new,AVSW_LowCogLoad,L11_RU.png,1.0,646.0
10832,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,39.0,26.0,2.0,39.0,1.0,new,AVSW_LowCogLoad,L10_LU.png,1.0,512.0
10833,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,40.0,4.0,2.0,40.0,1.0,UpDown,AVSW_LowCogLoad,L10_RD.png,1.0,902.0
10834,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,41.0,2.0,2.0,41.0,1.0,LeftRight,AVSW_LowCogLoad,L9_LD.png,0.0,641.0
10835,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,42.0,19.0,2.0,42.0,1.0,new,AVSW_LowCogLoad,L9_RU_big.png,1.0,709.0
10836,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,43.0,10.0,2.0,43.0,1.0,UpDown,AVSW_LowCogLoad,L10_RD_big.png,1.0,707.0
10837,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,44.0,5.0,2.0,44.0,1.0,control,AVSW_LowCogLoad,L11_RD.png,1.0,777.0
10838,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,45.0,20.0,2.0,45.0,1.0,new,AVSW_LowCogLoad,L9_LU_big.png,1.0,678.0
10839,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,46.0,12.0,2.0,46.0,1.0,control,AVSW_LowCogLoad,L12_LD_big.png,1.0,758.0
10840,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,47.0,16.0,2.0,47.0,1.0,new,AVSW_LowCogLoad,L10_LD_big.png,1.0,1796.0
10841,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,48.0,18.0,2.0,48.0,1.0,new,AVSW_LowCogLoad,L12_LU_big.png,1.0,822.0
10842,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,49.0,11.0,2.0,49.0,1.0,control,AVSW_LowCogLoad,L11_RD_big.png,1.0,679.0
10843,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,50.0,21.0,2.0,50.0,1.0,new,AVSW_LowCogLoad,L11_LD_big.png,1.0,760.0
10844,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,51.0,3.0,2.0,51.0,1.0,UpDown,AVSW_LowCogLoad,L10_RU.png,1.0,1191.0
10845,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,52.0,8.0,2.0,52.0,1.0,LeftRight,AVSW_LowCogLoad,L9_LD_big.png,1.0,579.0
10846,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,53.0,6.0,2.0,53.0,1.0,control,AVSW_LowCogLoad,L12_LD.png,1.0,671.0
10847,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,54.0,24.0,2.0,54.0,1.0,new,AVSW_LowCogLoad,L9_RU.png,1.0,692.0
10848,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,55.0,15.0,2.0,55.0,1.0,new,AVSW_LowCogLoad,L10_LU_big.png,0.0,588.0
10849,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,56.0,14.0,2.0,56.0,1.0,new,AVSW_LowCogLoad,L12_RD_big.png,1.0,896.0
10850,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,57.0,27.0,2.0,57.0,1.0,new,AVSW_LowCogLoad,L11_LD.png,1.0,874.0
10851,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,58.0,23.0,2.0,58.0,1.0,new,AVSW_LowCogLoad,L9_LU.png,1.0,584.0
10852,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,59.0,28.0,2.0,59.0,1.0,new,AVSW_LowCogLoad,L11_LU.png,1.0,486.0
10853,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,60.0,13.0,2.0,60.0,1.0,new,AVSW_LowCogLoad,L11_RU_big.png,1.0,441.0
10854,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,61.0,9.0,2.0,61.0,1.0,UpDown,AVSW_LowCogLoad,L10_RU_big.png,1.0,690.0
10855,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,62.0,25.0,2.0,62.0,1.0,new,AVSW_LowCogLoad,L10_LD.png,1.0,429.0
10856,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,63.0,29.0,2.0,63.0,1.0,new,AVSW_LowCogLoad,L11_LU_big.png,1.0,608.0
10857,22,C,2,visualrecognition,LowCOG,1,22.0,2.0,4.0,1.0,1.0,64.0,7.0,2.0,64.0,1.0,LeftRight,AVSW_LowCogLoad,L9_RD_big.png,0.0,489.0
10858,13,B,1,visualrecognition,BuildUP,2,13.0,1.0,1.0,1.0,1.0,1.0,18.0,1.0,1.0,1.0,UpDown,AV,L6_LU_big.png,0.0,2123.0
10859,13,B,1,visualrecognition,BuildUP,2,13.0,1.0,1.0,1.0,1.0,2.0,24.0,1.0,2.0,1.0,New,AV,L7_RU.png,1.0,760.0
10860,13,B,1,visualrecognition,BuildUP,2,13.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,3.0,1.0,control,AV,L7_LD.png,1.0,998.0
10861,13,B,1,visualrecognition,BuildUP,2,13.0,1.0,1.0,1.0,1.0,4.0,10.0,1.0,4.0,1.0,New,AV,L7_LU_big.png,1.0,704.0
10862,13,B,1,visualrecognition,BuildUP,2,13.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,5.0,1.0,LeftRight,AV,L5_LD.png,1.0,728.0
10863,13,B,1,visualrecognition,BuildUP,2,13.0,1.0,1.0,1.0,1.0,6.0,32.0,1.0,6.0,1.0,New,AV,L8_RU_big.png,1.0,832.0
10864,13,B,1,visualrecognition,BuildUP,2,13.0,1.0,1.0,1.0,1.0,7.0,22.0,1.0,7.0,1.0,New,AV,L6_RU_big.png,1.0,790.0
10865,13,B,1,visualrecognition,BuildUP,2,13.0,1.0,1.0,1.0,1.0,8.0,6.0,1.0,8.0,1.0,control,AV,L8_RD.png,1.0,803.0
10866,13,B,1,visualrecognition,BuildUP,2,13.0,1.0,1.0,1.0,1.0,9.0,7.0,1.0,9.0,1.0,UpDown,AV,L5_LU.png,1.0,732.0
10867,13,B,1,visualrecognition,BuildUP,2,13.0,1.0,1.0,1.0,1.0,10.0,3.0,1.0,10.0,1.0,UpDown,AV,L6_LD.png,1.0,1164.0
10868,13,B,1,visualrecognition,BuildUP,2,13.0,1.0,1.0,1.0,1.0,11.0,13.0,1.0,11.0,1.0,LeftRight,AV,L5_LD_big.png,1.0,1031.0
10869,13,B,1,visualrecognition,BuildUP,2,13.0,1.0,1.0,1.0,1.0,12.0,9.0,1.0,12.0,1.0,New,AV,L7_LU.png,1.0,554.0
10870,13,B,1,visualrecognition,BuildUP,2,13.0,1.0,1.0,1.0,1.0,13.0,21.0,1.0,13.0,1.0,New,AV,L6_RU.png,0.0,573.0
10871,13,B,1,visualrecognition,BuildUP,2,13.0,1.0,1.0,1.0,1.0,14.0,23.0,1.0,14.0,1.0,control,AV,L7_LD_big.png,1.0,838.0
10872,13,B,1,visualrecognition,BuildUP,2,13.0,1.0,1.0,1.0,1.0,15.0,19.0,1.0,15.0,1.0,New,AV,L6_RD.png,1.0,676.0
10873,13,B,1,visualrecognition,BuildUP,2,13.0,1.0,1.0,1.0,1.0,16.0,16.0,1.0,16.0,1.0,New,AV,L5_RU_big.png,1.0,576.0
10874,13,B,1,visualrecognition,BuildUP,2,13.0,1.0,1.0,1.0,1.0,17.0,4.0,1.0,17.0,1.0,UpDown,AV,L6_LU.png,1.0,767.0
10875,13,B,1,visualrecognition,BuildUP,2,13.0,1.0,1.0,1.0,1.0,18.0,17.0,1.0,18.0,1.0,UpDown,AV,L6_LD_big.png,1.0,588.0
10876,13,B,1,visualrecognition,BuildUP,2,13.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,19.0,1.0,LeftRight,AV,L5_RD.png,1.0,678.0
10877,13,B,1,visualrecognition,BuildUP,2,13.0,1.0,1.0,1.0,1.0,20.0,11.0,1.0,20.0,1.0,New,AV,L7_RD.png,1.0,686.0
10878,13,B,1,visualrecognition,BuildUP,2,13.0,1.0,1.0,1.0,1.0,21.0,30.0,1.0,21.0,1.0,New,AV,L8_LD_big.png,1.0,594.0
10879,13,B,1,visualrecognition,BuildUP,2,13.0,1.0,1.0,1.0,1.0,22.0,29.0,1.0,22.0,1.0,New,AV,L8_RU.png,1.0,535.0
10880,13,B,1,visualrecognition,BuildUP,2,13.0,1.0,1.0,1.0,1.0,23.0,26.0,1.0,23.0,1.0,New,AV,L8_LD.png,1.0,532.0
