,subject,set,day,task,trainingtype,order,Subject2,Session,Age,Sex,Handedness,Group,Block,Trial,Training,TypeLettre,typemismatch,matching,LetterStimAud,accuracy,RT
11419,13,C,2,association,LowCOG,3,13.0,2.0,20.0,female,right,1.0,10.0,2.0,AVWS,new,UpDown,mismatch,L9_LD.png,1.0,823.0
11420,13,C,2,association,LowCOG,3,13.0,2.0,20.0,female,right,1.0,10.0,3.0,AVWS,UpDown,match,match,L10_RD.png,1.0,1456.0
11421,13,C,2,association,LowCOG,3,13.0,2.0,20.0,female,right,1.0,10.0,4.0,AVWS,control,match,match,L12_LD.png,1.0,896.0
11422,13,C,2,association,LowCOG,3,13.0,2.0,20.0,female,right,1.0,10.0,5.0,AVWS,new,miroir,mismatch,L11_RD.png,1.0,1156.0
11423,13,C,2,association,LowCOG,3,13.0,2.0,20.0,female,right,1.0,10.0,6.0,AVWS,LeftRight,diffLettre,mismatch,L10_RD.png,1.0,1024.0
11424,13,C,2,association,LowCOG,3,13.0,2.0,20.0,female,right,1.0,10.0,7.0,AVWS,new,UpDown,mismatch,L9_RD.png,1.0,1318.0
11425,13,C,2,association,LowCOG,3,13.0,2.0,20.0,female,right,1.0,10.0,8.0,AVWS,LeftRight,match,match,L9_RD.png,1.0,1086.0
11426,13,C,2,association,LowCOG,3,13.0,2.0,20.0,female,right,1.0,10.0,9.0,AVWS,control,diffLettre,mismatch,L10_RU.png,0.0,1226.0
11427,13,C,2,association,LowCOG,3,13.0,2.0,20.0,female,right,1.0,10.0,10.0,AVWS,UpDown,match,match,L10_RU.png,1.0,958.0
11428,13,C,2,association,LowCOG,3,13.0,2.0,20.0,female,right,1.0,10.0,11.0,AVWS,control,match,match,L11_RD.png,1.0,911.0
11429,13,C,2,association,LowCOG,3,13.0,2.0,20.0,female,right,1.0,10.0,12.0,AVWS,LeftRight,match,match,L9_LD.png,1.0,1147.0
11430,13,C,2,association,LowCOG,3,13.0,2.0,20.0,female,right,1.0,11.0,1.0,AVWS,UpDown,match,match,L10_RU.png,1.0,846.0
11431,13,C,2,association,LowCOG,3,13.0,2.0,20.0,female,right,1.0,11.0,2.0,AVWS,new,UpDown,mismatch,L9_RD.png,1.0,934.0
11432,13,C,2,association,LowCOG,3,13.0,2.0,20.0,female,right,1.0,11.0,3.0,AVWS,LeftRight,match,match,L9_LD.png,1.0,684.0
11433,13,C,2,association,LowCOG,3,13.0,2.0,20.0,female,right,1.0,11.0,4.0,AVWS,UpDown,diffLettre,mismatch,L11_RD.png,0.0,0.0
11434,13,C,2,association,LowCOG,3,13.0,2.0,20.0,female,right,1.0,11.0,5.0,AVWS,new,diffLettre,mismatch,L9_LD.png,1.0,1400.0
11435,13,C,2,association,LowCOG,3,13.0,2.0,20.0,female,right,1.0,11.0,6.0,AVWS,LeftRight,match,match,L9_RD.png,1.0,1013.0
11436,13,C,2,association,LowCOG,3,13.0,2.0,20.0,female,right,1.0,11.0,7.0,AVWS,new,miroir,mismatch,L10_RU.png,1.0,797.0
11437,13,C,2,association,LowCOG,3,13.0,2.0,20.0,female,right,1.0,11.0,8.0,AVWS,control,match,match,L12_LD.png,1.0,867.0
11438,13,C,2,association,LowCOG,3,13.0,2.0,20.0,female,right,1.0,11.0,9.0,AVWS,control,match,match,L11_RD.png,1.0,975.0
11439,13,C,2,association,LowCOG,3,13.0,2.0,20.0,female,right,1.0,11.0,10.0,AVWS,UpDown,match,match,L10_RD.png,1.0,875.0
11440,13,C,2,association,LowCOG,3,13.0,2.0,20.0,female,right,1.0,11.0,11.0,AVWS,new,miroir,mismatch,L12_LD.png,1.0,486.0
11441,13,C,2,association,LowCOG,3,13.0,2.0,20.0,female,right,1.0,11.0,12.0,AVWS,UpDown,UpDown,mismatch,L10_RD.png,1.0,1281.0
11448,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,7.0,1.0,AVW,control,match,match,L8_RD.png,1.0,887.0
11449,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,7.0,2.0,AVW,UpDown,UpDown,mismatch,L6_LU.png,1.0,1575.0
11450,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,7.0,3.0,AVW,LeftRight,miroir,mismatch,L5_LD.png,1.0,2046.0
11451,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,7.0,4.0,AVW,LeftRight,match,match,L5_LD.png,1.0,945.0
11452,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,7.0,5.0,AVW,UpDown,match,match,L6_LU.png,1.0,793.0
11453,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,7.0,6.0,AVW,UpDown,UpDown,mismatch,L6_LD.png,1.0,1088.0
11454,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,7.0,7.0,AVW,control,diffLettre,mismatch,L8_RD.png,1.0,1150.0
11455,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,7.0,8.0,AVW,LeftRight,match,match,L5_RD.png,1.0,1116.0
11456,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,7.0,9.0,AVW,UpDown,match,match,L6_LD.png,1.0,1101.0
11457,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,7.0,10.0,AVW,LeftRight,miroir,mismatch,L5_RD.png,1.0,885.0
11458,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,7.0,11.0,AVW,control,diffLettre,mismatch,L7_LD.png,1.0,1057.0
11459,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,7.0,12.0,AVW,control,match,match,L7_LD.png,1.0,1288.0
11460,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,8.0,1.0,AVW,UpDown,match,match,L6_LU.png,1.0,824.0
11461,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,8.0,2.0,AVW,LeftRight,miroir,mismatch,L5_RD.png,1.0,1395.0
11462,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,8.0,3.0,AVW,new,UpDown,mismatch,L7_LD.png,1.0,1279.0
11463,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,8.0,4.0,AVW,control,match,match,L7_LD.png,1.0,1358.0
11464,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,8.0,5.0,AVW,LeftRight,match,match,L5_LD.png,1.0,1243.0
11465,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,8.0,6.0,AVW,control,match,match,L8_RD.png,1.0,888.0
11466,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,8.0,7.0,AVW,new,diffLettre,mismatch,L6_LD.png,1.0,585.0
11467,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,8.0,8.0,AVW,control,UpDown,mismatch,L5_LD.png,1.0,476.0
11468,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,8.0,9.0,AVW,LeftRight,match,match,L5_RD.png,1.0,750.0
11469,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,8.0,10.0,AVW,UpDown,diffLettre,mismatch,L8_RD.png,1.0,1318.0
11470,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,8.0,11.0,AVW,UpDown,match,match,L6_LD.png,1.0,534.0
11471,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,8.0,12.0,AVW,new,miroir,mismatch,L6_LU.png,0.0,0.0
11472,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,9.0,1.0,AVW,new,UpDown,mismatch,L8_RD.png,1.0,830.0
11473,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,9.0,2.0,AVW,control,match,match,L8_RD.png,1.0,883.0
11474,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,9.0,3.0,AVW,new,UpDown,mismatch,L7_LD.png,1.0,873.0
11475,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,9.0,4.0,AVW,new,miroir,mismatch,L6_LD.png,1.0,1061.0
11476,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,9.0,5.0,AVW,UpDown,match,match,L6_LU.png,1.0,703.0
11477,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,9.0,6.0,AVW,UpDown,diffLettre,mismatch,L5_RD.png,1.0,925.0
11478,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,9.0,7.0,AVW,UpDown,match,match,L6_LD.png,1.0,867.0
11479,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,9.0,8.0,AVW,control,match,match,L7_LD.png,1.0,873.0
11480,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,9.0,9.0,AVW,new,diffLettre,mismatch,L5_LD.png,1.0,619.0
11481,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,9.0,10.0,AVW,LeftRight,match,match,L5_LD.png,1.0,846.0
11482,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,9.0,11.0,AVW,new,miroir,mismatch,L6_LU.png,1.0,540.0
11483,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,9.0,12.0,AVW,LeftRight,match,match,L5_RD.png,1.0,673.0
11484,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,10.0,1.0,AVW,new,miroir,mismatch,L8_RD.png,1.0,447.0
11485,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,10.0,2.0,AVW,UpDown,match,match,L6_LU.png,1.0,642.0
11486,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,10.0,3.0,AVW,LeftRight,match,match,L5_LD.png,1.0,879.0
11487,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,10.0,4.0,AVW,UpDown,match,match,L6_LD.png,1.0,739.0
11488,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,10.0,5.0,AVW,new,miroir,mismatch,L7_LD.png,1.0,436.0
11489,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,10.0,6.0,AVW,new,UpDown,mismatch,L5_RD.png,1.0,151.0
11490,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,10.0,7.0,AVW,new,diffLettre,mismatch,L6_LU.png,0.0,0.0
11491,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,10.0,8.0,AVW,LeftRight,match,match,L5_RD.png,1.0,1152.0
11492,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,10.0,9.0,AVW,new,UpDown,mismatch,L5_LD.png,1.0,429.0
11493,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,10.0,10.0,AVW,control,match,match,L7_LD.png,1.0,888.0
11494,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,10.0,11.0,AVW,control,match,match,L8_RD.png,1.0,1116.0
11495,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,10.0,12.0,AVW,control,diffLettre,mismatch,L6_LD.png,1.0,755.0
11496,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,11.0,1.0,AVW,UpDown,UpDown,mismatch,L6_LU.png,1.0,986.0
11497,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,11.0,2.0,AVW,new,miroir,mismatch,L8_RD.png,1.0,689.0
11498,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,11.0,3.0,AVW,new,diffLettre,mismatch,L7_LD.png,1.0,1327.0
11499,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,11.0,4.0,AVW,new,miroir,mismatch,L6_LD.png,1.0,831.0
11500,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,11.0,5.0,AVW,LeftRight,match,match,L5_RD.png,1.0,626.0
11501,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,11.0,6.0,AVW,LeftRight,match,match,L5_LD.png,1.0,693.0
11502,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,11.0,7.0,AVW,UpDown,match,match,L6_LU.png,1.0,902.0
11503,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,11.0,8.0,AVW,UpDown,match,match,L6_LD.png,0.0,411.0
11504,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,11.0,9.0,AVW,LeftRight,diffLettre,mismatch,L5_LD.png,1.0,1200.0
11505,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,11.0,10.0,AVW,control,match,match,L8_RD.png,1.0,910.0
11506,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,11.0,11.0,AVW,control,match,match,L7_LD.png,1.0,1224.0
11507,13,B,2,association,BuildUP,2,13.0,2.0,20.0,female,right,1.0,11.0,12.0,AVW,new,UpDown,mismatch,L5_RD.png,1.0,837.0
11514,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,7.0,1.0,AV,control,match,match,L4_RU.png,0.0,0.0
11515,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,7.0,2.0,AV,control,diffLettre,mismatch,L4_RU.png,1.0,999.0
11516,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,7.0,3.0,AV,LeftRight,miroir,mismatch,L1_LU.png,1.0,1371.0
11517,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,7.0,4.0,AV,LeftRight,miroir,mismatch,L1_RU.png,1.0,1093.0
11518,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,7.0,5.0,AV,UpDown,UpDown,mismatch,L2_RD.png,1.0,1152.0
11519,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,7.0,6.0,AV,UpDown,match,match,L2_RD.png,1.0,1542.0
11520,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,7.0,7.0,AV,LeftRight,match,match,L1_LU.png,1.0,712.0
11521,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,7.0,8.0,AV,control,diffLettre,mismatch,L3_LU.png,1.0,973.0
11522,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,7.0,9.0,AV,control,match,match,L3_LU.png,1.0,792.0
11523,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,7.0,10.0,AV,UpDown,UpDown,mismatch,L2_RU.png,1.0,1092.0
11524,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,7.0,11.0,AV,LeftRight,match,match,L1_RU.png,1.0,879.0
11525,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,7.0,12.0,AV,UpDown,match,match,L2_RU.png,1.0,876.0
11526,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,8.0,1.0,AV,UpDown,match,match,L2_RD.png,1.0,1005.0
11527,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,8.0,2.0,AV,control,match,match,L3_LU.png,1.0,957.0
11528,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,8.0,3.0,AV,LeftRight,match,match,L1_RU.png,1.0,1007.0
11529,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,8.0,4.0,AV,LeftRight,match,match,L1_LU.png,0.0,928.0
11530,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,8.0,5.0,AV,new,miroir,mismatch,L2_RU.png,1.0,972.0
11531,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,8.0,6.0,AV,new,UpDown,mismatch,L1_LU.png,1.0,951.0
11532,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,8.0,7.0,AV,control,diffLettre,mismatch,L2_RD.png,1.0,927.0
11533,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,8.0,8.0,AV,UpDown,diffLettre,mismatch,L4_RU.png,1.0,995.0
11534,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,8.0,9.0,AV,UpDown,match,match,L2_RU.png,1.0,904.0
11535,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,8.0,10.0,AV,control,match,match,L4_RU.png,1.0,861.0
11536,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,8.0,11.0,AV,LeftRight,miroir,mismatch,L1_RU.png,1.0,834.0
11537,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,8.0,12.0,AV,new,UpDown,mismatch,L3_LU.png,1.0,681.0
11538,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,9.0,1.0,AV,control,match,match,L3_LU.png,1.0,784.0
11539,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,9.0,2.0,AV,new,UpDown,mismatch,L4_RU.png,1.0,794.0
11540,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,9.0,3.0,AV,control,match,match,L4_RU.png,1.0,732.0
11541,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,9.0,4.0,AV,UpDown,match,match,L2_RD.png,1.0,844.0
11542,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,9.0,5.0,AV,new,miroir,mismatch,L2_RD.png,1.0,741.0
11543,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,9.0,6.0,AV,UpDown,match,match,L2_RU.png,1.0,1244.0
11544,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,9.0,7.0,AV,UpDown,diffLettre,mismatch,L1_LU.png,1.0,909.0
11545,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,9.0,8.0,AV,new,UpDown,mismatch,L3_LU.png,1.0,779.0
11546,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,9.0,9.0,AV,LeftRight,match,match,L1_RU.png,1.0,935.0
11547,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,9.0,10.0,AV,new,miroir,mismatch,L2_RU.png,1.0,749.0
11548,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,9.0,11.0,AV,LeftRight,match,match,L1_LU.png,1.0,665.0
11549,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,9.0,12.0,AV,new,diffLettre,mismatch,L1_RU.png,1.0,894.0
11550,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,10.0,1.0,AV,control,diffLettre,mismatch,L2_RU.png,1.0,903.0
11551,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,10.0,2.0,AV,new,miroir,mismatch,L3_LU.png,1.0,736.0
11552,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,10.0,3.0,AV,UpDown,match,match,L2_RU.png,1.0,800.0
11553,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,10.0,4.0,AV,new,UpDown,mismatch,L1_LU.png,1.0,694.0
11554,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,10.0,5.0,AV,control,match,match,L4_RU.png,1.0,702.0
11555,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,10.0,6.0,AV,control,match,match,L3_LU.png,1.0,981.0
11556,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,10.0,7.0,AV,UpDown,match,match,L2_RD.png,1.0,1544.0
11557,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,10.0,8.0,AV,LeftRight,match,match,L1_RU.png,1.0,868.0
11558,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,10.0,9.0,AV,new,UpDown,mismatch,L1_RU.png,1.0,615.0
11559,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,10.0,10.0,AV,LeftRight,match,match,L1_LU.png,1.0,656.0
11560,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,10.0,11.0,AV,new,miroir,mismatch,L4_RU.png,1.0,1129.0
11561,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,10.0,12.0,AV,control,diffLettre,mismatch,L2_RD.png,1.0,1026.0
11562,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,11.0,1.0,AV,UpDown,match,match,L2_RU.png,1.0,838.0
11563,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,11.0,2.0,AV,LeftRight,diffLettre,mismatch,L1_LU.png,1.0,740.0
11564,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,11.0,3.0,AV,new,miroir,mismatch,L4_RU.png,1.0,1055.0
11565,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,11.0,4.0,AV,control,match,match,L3_LU.png,1.0,801.0
11566,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,11.0,5.0,AV,LeftRight,match,match,L1_LU.png,1.0,808.0
11567,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,11.0,6.0,AV,UpDown,match,match,L2_RD.png,1.0,721.0
11568,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,11.0,7.0,AV,new,UpDown,mismatch,L1_RU.png,1.0,558.0
11569,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,11.0,8.0,AV,LeftRight,match,match,L1_RU.png,1.0,815.0
11570,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,11.0,9.0,AV,UpDown,UpDown,mismatch,L2_RU.png,0.0,864.0
11571,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,11.0,10.0,AV,UpDown,diffLettre,mismatch,L3_LU.png,1.0,896.0
11572,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,11.0,11.0,AV,new,miroir,mismatch,L2_RD.png,1.0,1352.0
11573,13,A,2,association,AV,1,13.0,2.0,20.0,female,right,1.0,11.0,12.0,AV,control,match,match,L4_RU.png,1.0,834.0
11644,15,B,1,association,LowCOG,1,15.0,1.0,22.0,male,right,3.0,7.0,1.0,AVW,LeftRight,match,match,L5_RD.png,1.0,1878.0
11645,15,B,1,association,LowCOG,1,15.0,1.0,22.0,male,right,3.0,7.0,2.0,AVW,UpDown,match,match,L6_LD.png,1.0,1865.0
11646,15,B,1,association,LowCOG,1,15.0,1.0,22.0,male,right,3.0,7.0,3.0,AVW,control,match,match,L8_RD.png,0.0,0.0
11647,15,B,1,association,LowCOG,1,15.0,1.0,22.0,male,right,3.0,7.0,4.0,AVW,UpDown,match,match,L6_LU.png,1.0,1494.0
11648,15,B,1,association,LowCOG,1,15.0,1.0,22.0,male,right,3.0,7.0,5.0,AVW,UpDown,UpDown,mismatch,L6_LU.png,0.0,2333.0
11649,15,B,1,association,LowCOG,1,15.0,1.0,22.0,male,right,3.0,7.0,6.0,AVW,control,diffLettre,mismatch,L8_RD.png,1.0,1985.0
11650,15,B,1,association,LowCOG,1,15.0,1.0,22.0,male,right,3.0,7.0,7.0,AVW,control,diffLettre,mismatch,L7_LD.png,1.0,1874.0
11651,15,B,1,association,LowCOG,1,15.0,1.0,22.0,male,right,3.0,7.0,8.0,AVW,LeftRight,match,match,L5_LD.png,0.0,1856.0
11652,15,B,1,association,LowCOG,1,15.0,1.0,22.0,male,right,3.0,7.0,9.0,AVW,LeftRight,miroir,mismatch,L5_LD.png,1.0,1984.0
11653,15,B,1,association,LowCOG,1,15.0,1.0,22.0,male,right,3.0,7.0,10.0,AVW,control,match,match,L7_LD.png,1.0,1540.0
11654,15,B,1,association,LowCOG,1,15.0,1.0,22.0,male,right,3.0,7.0,11.0,AVW,UpDown,UpDown,mismatch,L6_LD.png,1.0,1601.0
11655,15,B,1,association,LowCOG,1,15.0,1.0,22.0,male,right,3.0,7.0,12.0,AVW,LeftRight,miroir,mismatch,L5_RD.png,0.0,1598.0
11656,15,B,1,association,LowCOG,1,15.0,1.0,22.0,male,right,3.0,8.0,1.0,AVW,control,match,match,L8_RD.png,1.0,1451.0
11657,15,B,1,association,LowCOG,1,15.0,1.0,22.0,male,right,3.0,8.0,2.0,AVW,UpDown,diffLettre,mismatch,L8_RD.png,1.0,1477.0
11658,15,B,1,association,LowCOG,1,15.0,1.0,22.0,male,right,3.0,8.0,3.0,AVW,LeftRight,match,match,L5_RD.png,1.0,1421.0
11659,15,B,1,association,LowCOG,1,15.0,1.0,22.0,male,right,3.0,8.0,4.0,AVW,new,UpDown,mismatch,L7_LD.png,1.0,1779.0
11660,15,B,1,association,LowCOG,1,15.0,1.0,22.0,male,right,3.0,8.0,5.0,AVW,new,diffLettre,mismatch,L6_LD.png,1.0,1775.0
11661,15,B,1,association,LowCOG,1,15.0,1.0,22.0,male,right,3.0,8.0,6.0,AVW,control,match,match,L7_LD.png,1.0,1733.0
11662,15,B,1,association,LowCOG,1,15.0,1.0,22.0,male,right,3.0,8.0,7.0,AVW,LeftRight,match,match,L5_LD.png,0.0,1512.0
11663,15,B,1,association,LowCOG,1,15.0,1.0,22.0,male,right,3.0,8.0,8.0,AVW,control,UpDown,mismatch,L5_LD.png,1.0,1539.0
11664,15,B,1,association,LowCOG,1,15.0,1.0,22.0,male,right,3.0,8.0,9.0,AVW,UpDown,match,match,L6_LU.png,0.0,1717.0
11665,15,B,1,association,LowCOG,1,15.0,1.0,22.0,male,right,3.0,8.0,10.0,AVW,UpDown,match,match,L6_LD.png,1.0,1492.0
11666,15,B,1,association,LowCOG,1,15.0,1.0,22.0,male,right,3.0,8.0,11.0,AVW,new,miroir,mismatch,L6_LU.png,1.0,1602.0
11667,15,B,1,association,LowCOG,1,15.0,1.0,22.0,male,right,3.0,8.0,12.0,AVW,LeftRight,miroir,mismatch,L5_RD.png,0.0,1373.0
11668,15,B,1,association,LowCOG,1,15.0,1.0,22.0,male,right,3.0,9.0,1.0,AVW,new,UpDown,mismatch,L5_LD.png,1.0,2234.0
11669,15,B,1,association,LowCOG,1,15.0,1.0,22.0,male,right,3.0,9.0,2.0,AVW,new,miroir,mismatch,L8_RD.png,0.0,0.0
11670,15,B,1,association,LowCOG,1,15.0,1.0,22.0,male,right,3.0,9.0,3.0,AVW,control,match,match,L8_RD.png,1.0,1474.0
11671,15,B,1,association,LowCOG,1,15.0,1.0,22.0,male,right,3.0,9.0,4.0,AVW,new,diffLettre,mismatch,L6_LU.png,1.0,1669.0
11672,15,B,1,association,LowCOG,1,15.0,1.0,22.0,male,right,3.0,9.0,5.0,AVW,control,match,match,L7_LD.png,1.0,1383.0
11673,15,B,1,association,LowCOG,1,15.0,1.0,22.0,male,right,3.0,9.0,6.0,AVW,new,UpDown,mismatch,L5_RD.png,0.0,1720.0
11674,15,B,1,association,LowCOG,1,15.0,1.0,22.0,male,right,3.0,9.0,7.0,AVW,LeftRight,match,match,L5_RD.png,0.0,1509.0
11675,15,B,1,association,LowCOG,1,15.0,1.0,22.0,male,right,3.0,9.0,8.0,AVW,UpDown,match,match,L6_LU.png,1.0,1571.0
11676,15,B,1,association,LowCOG,1,15.0,1.0,22.0,male,right,3.0,9.0,9.0,AVW,LeftRight,match,match,L5_LD.png,0.0,1876.0
11677,15,B,1,association,LowCOG,1,15.0,1.0,22.0,male,right,3.0,9.0,10.0,AVW,new,miroir,mismatch,L7_LD.png,1.0,1668.0
11678,15,B,1,association,LowCOG,1,15.0,1.0,22.0,male,right,3.0,9.0,11.0,AVW,control,diffLettre,mismatch,L6_LD.png,1.0,1643.0
11679,15,B,1,association,LowCOG,1,15.0,1.0,22.0,male,right,3.0,9.0,12.0,AVW,UpDown,match,match,L6_LD.png,0.0,0.0
11680,15,B,1,association,LowCOG,1,15.0,1.0,22.0,male,right,3.0,10.0,1.0,AVW,new,miroir,mismatch,L6_LD.png,0.0,2416.0
